chrY	154093	154141	chrY	149885	155763
chrY	154142	154190	chrY	149885	155763
chrY	154191	154239	chrY	149885	155763
chrY	154240	154288	chrY	149885	155763
chrY	154289	154337	chrY	149885	155763
chrY	154338	154386	chrY	149885	155763
chrY	154387	154435	chrY	149885	155763
chrY	154436	154484	chrY	149885	155763
chrY	154485	154533	chrY	149885	155763
chrY	154534	154582	chrY	149885	155763
chrY	154583	154631	chrY	149885	155763
chrY	154632	154680	chrY	149885	155763
chrY	154681	154729	chrY	149885	155763
chrY	154730	154778	chrY	149885	155763
chrY	154779	154827	chrY	149885	155763
chrY	154828	154876	chrY	149885	155763
chrY	154877	154925	chrY	149885	155763
chrY	154926	154974	chrY	149885	155763
chrY	154975	155023	chrY	149885	155763
chrY	155024	155072	chrY	149885	155763
chrY	155073	155121	chrY	149885	155763
chrY	155122	155170	chrY	149885	155763
chrY	155171	155219	chrY	149885	155763
chrY	155220	155268	chrY	149885	155763
chrY	155269	155317	chrY	149885	155763
chrY	155318	155366	chrY	149885	155763
chrY	155367	155415	chrY	149885	155763
chrY	155416	155464	chrY	149885	155763
chrY	155465	155513	chrY	149885	155763
chrY	155514	155562	chrY	149885	155763
chrY	156145	156437	chrY	156059	159259
chrY	156446	156742	chrY	156059	159259
chrY	156743	156847	chrY	156059	159259
chrY	156859	157000	chrY	156059	159259
chrY	157385	157669	chrY	156059	159259
chrY	157676	157975	chrY	156059	159259
chrY	157979	158106	chrY	156059	159259
chrY	158114	158274	chrY	156059	159259
chrY	158307	158592	chrY	156059	159259
chrY	158593	158879	chrY	156059	159259
chrY	159061	159227	chrY	156059	159259
chrY	161981	162286	chrY	161864	164026
chrY	162286	162588	chrY	161864	164026
chrY	162593	162729	chrY	161864	164026
chrY	165100	165374	chrY	164547	168085
chrY	165393	165691	chrY	164547	168085
chrY	165997	166142	chrY	164547	168085
chrY	166165	166407	chrY	164547	168085
chrY	166422	166746	chrY	164547	168085
chrY	166761	167086	chrY	164547	168085
chrY	167101	167413	chrY	164547	168085
chrY	169929	170147	chrY	169591	170816
chrY	170158	170562	chrY	169591	170816
chrY	216626	216918	chrY	215252	219338
chrY	216920	217073	chrY	215252	219338
chrY	217265	217573	chrY	215252	219338
chrY	217688	217786	chrY	215252	219338
chrY	217821	218114	chrY	215252	219338
chrY	218584	218900	chrY	215252	219338
chrY	228697	229028	chrY	228428	242139
chrY	229028	229324	chrY	228428	242139
chrY	229324	229773	chrY	228428	242139
chrY	229769	229836	chrY	228428	242139
chrY	229836	230139	chrY	228428	242139
chrY	230139	230865	chrY	228428	242139
chrY	232272	232351	chrY	228428	242139
chrY	232352	232431	chrY	228428	242139
chrY	232432	232713	chrY	228428	242139
chrY	233664	233824	chrY	228428	242139
chrY	233826	234128	chrY	228428	242139
chrY	234140	234401	chrY	228428	242139
chrY	235129	235300	chrY	228428	242139
chrY	235300	235600	chrY	228428	242139
chrY	235600	236235	chrY	228428	242139
chrY	236233	236308	chrY	228428	242139
chrY	236421	236555	chrY	228428	242139
chrY	236750	236942	chrY	228428	242139
chrY	236942	237248	chrY	228428	242139
chrY	237248	237494	chrY	228428	242139
chrY	237697	237785	chrY	228428	242139
chrY	237779	238096	chrY	228428	242139
chrY	238096	238472	chrY	228428	242139
chrY	239873	240300	chrY	228428	242139
chrY	240698	240985	chrY	228428	242139
chrY	240986	241294	chrY	228428	242139
chrY	245131	245254	chrY	242325	267102
chrY	245298	245465	chrY	242325	267102
chrY	245472	245795	chrY	242325	267102
chrY	245802	246125	chrY	242325	267102
chrY	246132	246455	chrY	242325	267102
chrY	246462	246785	chrY	242325	267102
chrY	246792	247115	chrY	242325	267102
chrY	247122	247445	chrY	242325	267102
chrY	247452	247774	chrY	242325	267102
chrY	247790	248022	chrY	242325	267102
chrY	248164	248297	chrY	242325	267102
chrY	248451	248787	chrY	242325	267102
chrY	249710	249855	chrY	242325	267102
chrY	253413	253685	chrY	242325	267102
chrY	255450	255748	chrY	242325	267102
chrY	256647	256951	chrY	242325	267102
chrY	258989	259114	chrY	242325	267102
chrY	260351	261228	chrY	242325	267102
chrY	261238	261546	chrY	242325	267102
chrY	261664	261955	chrY	242325	267102
chrY	262326	262632	chrY	242325	267102
chrY	262919	263232	chrY	242325	267102
chrY	264293	264602	chrY	242325	267102
chrY	264602	264869	chrY	242325	267102
chrY	265034	265328	chrY	242325	267102
chrY	265331	265437	chrY	242325	267102
chrY	265437	265741	chrY	242325	267102
chrY	265741	266051	chrY	242325	267102
chrY	266051	266186	chrY	242325	267102
chrY	266271	266357	chrY	242325	267102
chrY	266384	266531	chrY	242325	267102
chrY	266533	266849	chrY	242325	267102
chrY	512231	512566	chrY	511909	515352
chrY	517023	517481	chrY	515561	521555
chrY	520454	520780	chrY	515561	521555
chrY	520797	521107	chrY	515561	521555
chrY	521110	521356	chrY	515561	521555
chrY	522014	522144	chrY	521822	525125
chrY	522014	522144	chrY	521822	539519
chrY	522145	522441	chrY	521822	525125
chrY	522145	522441	chrY	521822	539519
chrY	526621	526899	chrY	521822	539519
chrY	527818	528011	chrY	521822	539519
chrY	528011	528093	chrY	521822	539519
chrY	528087	528195	chrY	521822	539519
chrY	528195	528251	chrY	521822	539519
chrY	528251	528338	chrY	521822	539519
chrY	528339	528415	chrY	521822	539519
chrY	528415	528502	chrY	521822	539519
chrY	528503	528579	chrY	521822	539519
chrY	528579	528666	chrY	521822	539519
chrY	528661	528748	chrY	521822	539519
chrY	528743	528830	chrY	521822	539519
chrY	528825	528933	chrY	521822	539519
chrY	528933	528989	chrY	521822	539519
chrY	528989	529074	chrY	521822	539519
chrY	529074	529263	chrY	521822	539519
chrY	529684	529758	chrY	521822	539519
chrY	529760	530072	chrY	521822	539519
chrY	532657	532909	chrY	521822	539519
chrY	533689	534002	chrY	521822	539519
chrY	534821	534869	chrY	521822	539519
chrY	534890	535015	chrY	521822	539519
chrY	535022	535089	chrY	521822	539519
chrY	535095	535169	chrY	521822	539519
chrY	535338	535412	chrY	521822	539519
chrY	535412	535722	chrY	521822	539519
chrY	535722	535833	chrY	521822	539519
chrY	535846	536128	chrY	521822	539519
chrY	536128	536274	chrY	521822	539519
chrY	536627	536892	chrY	521822	539519
chrY	536898	537026	chrY	521822	539519
chrY	537030	537302	chrY	521822	539519
chrY	537302	537595	chrY	521822	539519
chrY	537595	537676	chrY	521822	539519
chrY	537685	537754	chrY	521822	539519
chrY	537763	537832	chrY	521822	539519
chrY	537841	537886	chrY	521822	539519
chrY	538704	539009	chrY	521822	539519
chrY	539204	539504	chrY	521822	539519
chrY	1275199	1275400	chrY	1275014	1277418
chrY	1275199	1275400	chrY	1275014	1277663
chrY	1275650	1275959	chrY	1275014	1277418
chrY	1275650	1275959	chrY	1275014	1277663
chrY	1275963	1276136	chrY	1275014	1277418
chrY	1275963	1276136	chrY	1275014	1277663
chrY	1277668	1277728	chrY	1277581	1281271
chrY	1277729	1278023	chrY	1277581	1281271
chrY	1278023	1278139	chrY	1277581	1281271
chrY	1278023	1278139	chrY	1278008	1281271
chrY	1278168	1278463	chrY	1277581	1281271
chrY	1278168	1278463	chrY	1278008	1281271
chrY	1279719	1280090	chrY	1277581	1281271
chrY	1279719	1280090	chrY	1278008	1281271
chrY	1280595	1281034	chrY	1277581	1281271
chrY	1280595	1281034	chrY	1278008	1281271
chrY	1281047	1281095	chrY	1277581	1281271
chrY	1281047	1281095	chrY	1278008	1281271
chrY	1281638	1281731	chrY	1281405	1285325
chrY	1281731	1281987	chrY	1281405	1285325
chrY	1281987	1282247	chrY	1281405	1285325
chrY	1282262	1282692	chrY	1281405	1285325
chrY	1282921	1282972	chrY	1281405	1285325
chrY	1283127	1283420	chrY	1281405	1285325
chrY	1283450	1283719	chrY	1281405	1285325
chrY	1283749	1283881	chrY	1281405	1285325
chrY	1283902	1284019	chrY	1281405	1285325
chrY	1285541	1285832	chrY	1285492	1287698
chrY	1285541	1285832	chrY	1285492	1291448
chrY	1285835	1286138	chrY	1285492	1287698
chrY	1285835	1286138	chrY	1285492	1291448
chrY	1286139	1286452	chrY	1285492	1287698
chrY	1286139	1286452	chrY	1285492	1291448
chrY	1286522	1286804	chrY	1285492	1287698
chrY	1286522	1286804	chrY	1285492	1291448
chrY	1287171	1287476	chrY	1285492	1287698
chrY	1287171	1287476	chrY	1285492	1291448
chrY	1287845	1288158	chrY	1285492	1291448
chrY	1287845	1288158	chrY	1287798	1291448
chrY	1287845	1288158	chrY	1287801	1291448
chrY	1288241	1288522	chrY	1285492	1291448
chrY	1288241	1288522	chrY	1287798	1291448
chrY	1288241	1288522	chrY	1287801	1291448
chrY	1288714	1288991	chrY	1285492	1291448
chrY	1288714	1288991	chrY	1287798	1291448
chrY	1288714	1288991	chrY	1287801	1291448
chrY	1289095	1289211	chrY	1285492	1291448
chrY	1289095	1289211	chrY	1287798	1291448
chrY	1289095	1289211	chrY	1287801	1291448
chrY	1289211	1289502	chrY	1285492	1291448
chrY	1289211	1289502	chrY	1287798	1291448
chrY	1289211	1289502	chrY	1287801	1291448
chrY	1289502	1289657	chrY	1285492	1291448
chrY	1289502	1289657	chrY	1287798	1291448
chrY	1289502	1289657	chrY	1287801	1291448
chrY	1291074	1291258	chrY	1285492	1291448
chrY	1291074	1291258	chrY	1287798	1291448
chrY	1291074	1291258	chrY	1287801	1291448
chrY	1291265	1291313	chrY	1285492	1291448
chrY	1291265	1291313	chrY	1287798	1291448
chrY	1291265	1291313	chrY	1287801	1291448
chrY	1348038	1348228	chrY	1347772	1353647
chrY	1348231	1348543	chrY	1347772	1353647
chrY	1348597	1348718	chrY	1347772	1353647
chrY	1348718	1349028	chrY	1347772	1353647
chrY	1349028	1349132	chrY	1347772	1353647
chrY	1349132	1349431	chrY	1347772	1353647
chrY	1349431	1349660	chrY	1347772	1353647
chrY	1349673	1349857	chrY	1347772	1353647
chrY	1350052	1350396	chrY	1347772	1353647
chrY	1350399	1350709	chrY	1347772	1353647
chrY	1350756	1350842	chrY	1347772	1353647
chrY	1350842	1351146	chrY	1347772	1353647
chrY	1351146	1351341	chrY	1347772	1353647
chrY	1351367	1351682	chrY	1347772	1353647
chrY	1351699	1352012	chrY	1347772	1353647
chrY	1352012	1352196	chrY	1347772	1353647
chrY	1352196	1352513	chrY	1347772	1353647
chrY	1352514	1352789	chrY	1347772	1353647
chrY	1353056	1353210	chrY	1347772	1353647
chrY	1353236	1353517	chrY	1347772	1353647
chrY	1353519	1353646	chrY	1347772	1353647
chrY	1354003	1354286	chrY	1353711	1361301
chrY	1354003	1354286	chrY	1353711	1361570
chrY	1354003	1354286	chrY	1353735	1361570
chrY	1354288	1354420	chrY	1353711	1361301
chrY	1354288	1354420	chrY	1353711	1361570
chrY	1354288	1354420	chrY	1353735	1361570
chrY	1354440	1354750	chrY	1353711	1361301
chrY	1354440	1354750	chrY	1353711	1361570
chrY	1354440	1354750	chrY	1353735	1361570
chrY	1354750	1354884	chrY	1353711	1361301
chrY	1354750	1354884	chrY	1353711	1361570
chrY	1354750	1354884	chrY	1353735	1361570
chrY	1354886	1355062	chrY	1353711	1361301
chrY	1354886	1355062	chrY	1353711	1361570
chrY	1354886	1355062	chrY	1353735	1361570
chrY	1355097	1355226	chrY	1353711	1361301
chrY	1355097	1355226	chrY	1353711	1361570
chrY	1355097	1355226	chrY	1353735	1361570
chrY	1355278	1355566	chrY	1353711	1361301
chrY	1355278	1355566	chrY	1353711	1361570
chrY	1355278	1355566	chrY	1353735	1361570
chrY	1355566	1355636	chrY	1353711	1361301
chrY	1355566	1355636	chrY	1353711	1361570
chrY	1355566	1355636	chrY	1353735	1361570
chrY	1355622	1355691	chrY	1353711	1361301
chrY	1355622	1355691	chrY	1353711	1361570
chrY	1355622	1355691	chrY	1353735	1361570
chrY	1355714	1356007	chrY	1353711	1361301
chrY	1355714	1356007	chrY	1353711	1361570
chrY	1355714	1356007	chrY	1353735	1361570
chrY	1356134	1356208	chrY	1353711	1361301
chrY	1356134	1356208	chrY	1353711	1361570
chrY	1356134	1356208	chrY	1353735	1361570
chrY	1356208	1356510	chrY	1353711	1361301
chrY	1356208	1356510	chrY	1353711	1361570
chrY	1356208	1356510	chrY	1353735	1361570
chrY	1356510	1356585	chrY	1353711	1361301
chrY	1356510	1356585	chrY	1353711	1361570
chrY	1356510	1356585	chrY	1353735	1361570
chrY	1356587	1356886	chrY	1353711	1361301
chrY	1356587	1356886	chrY	1353711	1361570
chrY	1356587	1356886	chrY	1353735	1361570
chrY	1356896	1356942	chrY	1353711	1361301
chrY	1356896	1356942	chrY	1353711	1361570
chrY	1356896	1356942	chrY	1353735	1361570
chrY	1356944	1357239	chrY	1353711	1361301
chrY	1356944	1357239	chrY	1353711	1361570
chrY	1356944	1357239	chrY	1353735	1361570
chrY	1357249	1357295	chrY	1353711	1361301
chrY	1357249	1357295	chrY	1353711	1361570
chrY	1357249	1357295	chrY	1353735	1361570
chrY	1357297	1357591	chrY	1353711	1361301
chrY	1357297	1357591	chrY	1353711	1361570
chrY	1357297	1357591	chrY	1353735	1361570
chrY	1357648	1357947	chrY	1353711	1361301
chrY	1357648	1357947	chrY	1353711	1361570
chrY	1357648	1357947	chrY	1353735	1361570
chrY	1357970	1358239	chrY	1353711	1361301
chrY	1357970	1358239	chrY	1353711	1361570
chrY	1357970	1358239	chrY	1353735	1361570
chrY	1358670	1358982	chrY	1353711	1361301
chrY	1358670	1358982	chrY	1353711	1361570
chrY	1358670	1358982	chrY	1353735	1361570
chrY	1359082	1359394	chrY	1353711	1361301
chrY	1359082	1359394	chrY	1353711	1361570
chrY	1359082	1359394	chrY	1353735	1361570
chrY	1359395	1359501	chrY	1353711	1361301
chrY	1359395	1359501	chrY	1353711	1361570
chrY	1359395	1359501	chrY	1353735	1361570
chrY	1359659	1359724	chrY	1353711	1361301
chrY	1359659	1359724	chrY	1353711	1361570
chrY	1359659	1359724	chrY	1353735	1361570
chrY	1360482	1360705	chrY	1353711	1361301
chrY	1360482	1360705	chrY	1353711	1361570
chrY	1360482	1360705	chrY	1353735	1361570
chrY	1360806	1361123	chrY	1353711	1361301
chrY	1360806	1361123	chrY	1353711	1361570
chrY	1360806	1361123	chrY	1353735	1361570
chrY	1361870	1361982	chrY	1361672	1364670
chrY	1362426	1362451	chrY	1361672	1364670
chrY	1362451	1362761	chrY	1361672	1364670
chrY	1362761	1362840	chrY	1361672	1364670
chrY	1362918	1363030	chrY	1361672	1364670
chrY	1363030	1363077	chrY	1361672	1364670
chrY	1363084	1363320	chrY	1361672	1364670
chrY	1363324	1363546	chrY	1361672	1364670
chrY	1363546	1363859	chrY	1361672	1364670
chrY	1363907	1364093	chrY	1361672	1364670
chrY	1364304	1364624	chrY	1361672	1364670
chrY	1364883	1365171	chrY	1364813	1367411
chrY	1365179	1365485	chrY	1364813	1367411
chrY	1366040	1366344	chrY	1364813	1367411
chrY	1366344	1366636	chrY	1364813	1367411
chrY	1366637	1366929	chrY	1364813	1367411
chrY	1367092	1367356	chrY	1364813	1367411
chrY	1367845	1368030	chrY	1367781	1369229
chrY	1368030	1368321	chrY	1367781	1369229
chrY	1368352	1369227	chrY	1367781	1369229
chrY	1369475	1369772	chrY	1369402	1373220
chrY	1369475	1369772	chrY	1369402	1384338
chrY	1369820	1370114	chrY	1369402	1373220
chrY	1369820	1370114	chrY	1369402	1384338
chrY	1371180	1372105	chrY	1369402	1373220
chrY	1371180	1372105	chrY	1369402	1384338
chrY	1372106	1372411	chrY	1369402	1373220
chrY	1372106	1372411	chrY	1369402	1384338
chrY	1378178	1378258	chrY	1369402	1384338
chrY	1378178	1378258	chrY	1374349	1379383
chrY	1378178	1378258	chrY	1374349	1382815
chrY	1378326	1378500	chrY	1369402	1384338
chrY	1378326	1378500	chrY	1374349	1379383
chrY	1378326	1378500	chrY	1374349	1382815
chrY	1378529	1378828	chrY	1369402	1384338
chrY	1378529	1378828	chrY	1374349	1379383
chrY	1378529	1378828	chrY	1374349	1382815
chrY	1378828	1379141	chrY	1369402	1384338
chrY	1378828	1379141	chrY	1374349	1379383
chrY	1378828	1379141	chrY	1374349	1382815
chrY	1379764	1380074	chrY	1369402	1384338
chrY	1379764	1380074	chrY	1374349	1382815
chrY	1379764	1380074	chrY	1379519	1382153
chrY	1379764	1380074	chrY	1379519	1382815
chrY	1379764	1380074	chrY	1379519	1384338
chrY	1379764	1380074	chrY	1379519	1388294
chrY	1380075	1380253	chrY	1369402	1384338
chrY	1380075	1380253	chrY	1374349	1382815
chrY	1380075	1380253	chrY	1379519	1382153
chrY	1380075	1380253	chrY	1379519	1382815
chrY	1380075	1380253	chrY	1379519	1384338
chrY	1380075	1380253	chrY	1379519	1388294
chrY	1380478	1380798	chrY	1369402	1384338
chrY	1380478	1380798	chrY	1374349	1382815
chrY	1380478	1380798	chrY	1379519	1382153
chrY	1380478	1380798	chrY	1379519	1382815
chrY	1380478	1380798	chrY	1379519	1384338
chrY	1380478	1380798	chrY	1379519	1388294
chrY	1380803	1381108	chrY	1369402	1384338
chrY	1380803	1381108	chrY	1374349	1382815
chrY	1380803	1381108	chrY	1379519	1382153
chrY	1380803	1381108	chrY	1379519	1382815
chrY	1380803	1381108	chrY	1379519	1384338
chrY	1380803	1381108	chrY	1379519	1388294
chrY	1381140	1381381	chrY	1369402	1384338
chrY	1381140	1381381	chrY	1374349	1382815
chrY	1381140	1381381	chrY	1379519	1382153
chrY	1381140	1381381	chrY	1379519	1382815
chrY	1381140	1381381	chrY	1379519	1384338
chrY	1381140	1381381	chrY	1379519	1388294
chrY	1381385	1381577	chrY	1369402	1384338
chrY	1381385	1381577	chrY	1374349	1382815
chrY	1381385	1381577	chrY	1379519	1382153
chrY	1381385	1381577	chrY	1379519	1382815
chrY	1381385	1381577	chrY	1379519	1384338
chrY	1381385	1381577	chrY	1379519	1388294
chrY	1381584	1381926	chrY	1369402	1384338
chrY	1381584	1381926	chrY	1374349	1382815
chrY	1381584	1381926	chrY	1379519	1382153
chrY	1381584	1381926	chrY	1379519	1382815
chrY	1381584	1381926	chrY	1379519	1384338
chrY	1381584	1381926	chrY	1379519	1388294
chrY	1381928	1382113	chrY	1369402	1384338
chrY	1381928	1382113	chrY	1374349	1382815
chrY	1381928	1382113	chrY	1379519	1382153
chrY	1381928	1382113	chrY	1379519	1382815
chrY	1381928	1382113	chrY	1379519	1384338
chrY	1381928	1382113	chrY	1379519	1388294
chrY	1382113	1382432	chrY	1369402	1384338
chrY	1382113	1382432	chrY	1374349	1382815
chrY	1382113	1382432	chrY	1379519	1382815
chrY	1382113	1382432	chrY	1379519	1384338
chrY	1382113	1382432	chrY	1379519	1388294
chrY	1382432	1382568	chrY	1369402	1384338
chrY	1382432	1382568	chrY	1374349	1382815
chrY	1382432	1382568	chrY	1379519	1382815
chrY	1382432	1382568	chrY	1379519	1384338
chrY	1382432	1382568	chrY	1379519	1388294
chrY	1382432	1382568	chrY	1382255	1382815
chrY	1382568	1382768	chrY	1369402	1384338
chrY	1382568	1382768	chrY	1374349	1382815
chrY	1382568	1382768	chrY	1379519	1382815
chrY	1382568	1382768	chrY	1379519	1384338
chrY	1382568	1382768	chrY	1379519	1388294
chrY	1382568	1382768	chrY	1382255	1382815
chrY	1383019	1383317	chrY	1369402	1384338
chrY	1383019	1383317	chrY	1379519	1384338
chrY	1383019	1383317	chrY	1379519	1388294
chrY	1383019	1383317	chrY	1382912	1384338
chrY	1383539	1383857	chrY	1369402	1384338
chrY	1383539	1383857	chrY	1379519	1384338
chrY	1383539	1383857	chrY	1379519	1388294
chrY	1383539	1383857	chrY	1382912	1384338
chrY	1383887	1384179	chrY	1369402	1384338
chrY	1383887	1384179	chrY	1379519	1384338
chrY	1383887	1384179	chrY	1379519	1388294
chrY	1383887	1384179	chrY	1382912	1384338
chrY	1384691	1384988	chrY	1379519	1388294
chrY	1384691	1384988	chrY	1384420	1388294
chrY	1385257	1385562	chrY	1379519	1388294
chrY	1385257	1385562	chrY	1384420	1388294
chrY	1386023	1386198	chrY	1379519	1388294
chrY	1386023	1386198	chrY	1384420	1388294
chrY	1386357	1386399	chrY	1379519	1388294
chrY	1386357	1386399	chrY	1384420	1388294
chrY	1386439	1386479	chrY	1379519	1388294
chrY	1386439	1386479	chrY	1384420	1388294
chrY	1386486	1386520	chrY	1379519	1388294
chrY	1386486	1386520	chrY	1384420	1388294
chrY	1386633	1386678	chrY	1379519	1388294
chrY	1386633	1386678	chrY	1384420	1388294
chrY	1386677	1386720	chrY	1379519	1388294
chrY	1386677	1386720	chrY	1384420	1388294
chrY	1386720	1386761	chrY	1379519	1388294
chrY	1386720	1386761	chrY	1384420	1388294
chrY	1386759	1386802	chrY	1379519	1388294
chrY	1386759	1386802	chrY	1384420	1388294
chrY	1386893	1386930	chrY	1379519	1388294
chrY	1386893	1386930	chrY	1384420	1388294
chrY	1386930	1386973	chrY	1379519	1388294
chrY	1386930	1386973	chrY	1384420	1388294
chrY	1386966	1387139	chrY	1379519	1388294
chrY	1386966	1387139	chrY	1384420	1388294
chrY	1387838	1387980	chrY	1379519	1388294
chrY	1387838	1387980	chrY	1384420	1388294
chrY	1387999	1388046	chrY	1379519	1388294
chrY	1387999	1388046	chrY	1384420	1388294
chrY	1388068	1388228	chrY	1379519	1388294
chrY	1388068	1388228	chrY	1384420	1388294
chrY	1415940	1416195	chrY	1415819	1420620
chrY	1416355	1416476	chrY	1415819	1420620
chrY	1416478	1416598	chrY	1415819	1420620
chrY	1416600	1416720	chrY	1415819	1420620
chrY	1416722	1416842	chrY	1415819	1420620
chrY	1416844	1416987	chrY	1415819	1420620
chrY	1416966	1417085	chrY	1415819	1420620
chrY	1417087	1417204	chrY	1415819	1420620
chrY	1417206	1417330	chrY	1415819	1420620
chrY	1417329	1417702	chrY	1415819	1420620
chrY	1417702	1418032	chrY	1415819	1420620
chrY	1418404	1418713	chrY	1415819	1420620
chrY	1418996	1419308	chrY	1415819	1420620
chrY	1419597	1419727	chrY	1415819	1420620
chrY	1419727	1420043	chrY	1415819	1420620
chrY	1420043	1420220	chrY	1415819	1420620
chrY	1420808	1420958	chrY	1420722	1424208
chrY	1421047	1421358	chrY	1420722	1424208
chrY	1421449	1421705	chrY	1420722	1424208
chrY	1421718	1421969	chrY	1420722	1424208
chrY	1422275	1422581	chrY	1420722	1424208
chrY	1422668	1422983	chrY	1420722	1424208
chrY	1423045	1423348	chrY	1420722	1424208
chrY	1423387	1423697	chrY	1420722	1424208
chrY	1423773	1424090	chrY	1420722	1424208
chrY	1424344	1424682	chrY	1424327	1427323
chrY	1424926	1425059	chrY	1424327	1427323
chrY	1425059	1425350	chrY	1424327	1427323
chrY	1425350	1425527	chrY	1424327	1427323
chrY	1425870	1426057	chrY	1424327	1427323
chrY	1426057	1426365	chrY	1424327	1427323
chrY	1426411	1426541	chrY	1424327	1427323
chrY	1426649	1426952	chrY	1424327	1427323
chrY	1426957	1427254	chrY	1424327	1427323
chrY	1427920	1428080	chrY	1427438	1430992
chrY	1428080	1428372	chrY	1427438	1430992
chrY	1428372	1428504	chrY	1427438	1430992
chrY	1428543	1428844	chrY	1427438	1430992
chrY	1428868	1429055	chrY	1427438	1430992
chrY	1429065	1429201	chrY	1427438	1430992
chrY	1429201	1429507	chrY	1427438	1430992
chrY	1429512	1429783	chrY	1427438	1430992
chrY	1429824	1429836	chrY	1427438	1430992
chrY	1429836	1430113	chrY	1427438	1430992
chrY	1430119	1430212	chrY	1427438	1430992
chrY	1430222	1430519	chrY	1427438	1430992
chrY	1430520	1430812	chrY	1427438	1430992
chrY	1430817	1430957	chrY	1427438	1430992
chrY	1431494	1431693	chrY	1431399	1435113
chrY	1433072	1433210	chrY	1431399	1435113
chrY	1435380	1435679	chrY	1435229	1437753
chrY	1435854	1436146	chrY	1435229	1437753
chrY	1436166	1436237	chrY	1435229	1437753
chrY	1436237	1436554	chrY	1435229	1437753
chrY	1436585	1436650	chrY	1435229	1437753
chrY	1436713	1437024	chrY	1435229	1437753
chrY	1437270	1437572	chrY	1435229	1437753
chrY	1439417	1439720	chrY	1437780	1444030
chrY	1440180	1440363	chrY	1437780	1444030
chrY	1440363	1440670	chrY	1437780	1444030
chrY	1440670	1440866	chrY	1437780	1444030
chrY	1441541	1441662	chrY	1437780	1444030
chrY	1441662	1441968	chrY	1437780	1444030
chrY	1441968	1442154	chrY	1437780	1444030
chrY	1442185	1442480	chrY	1437780	1444030
chrY	1442483	1442568	chrY	1437780	1444030
chrY	1442598	1442793	chrY	1437780	1444030
chrY	1442793	1443093	chrY	1437780	1444030
chrY	1443102	1443402	chrY	1437780	1444030
chrY	1443402	1443670	chrY	1437780	1444030
chrY	1443672	1444001	chrY	1437780	1444030
chrY	1446913	1447171	chrY	1444145	1457551
chrY	1447195	1447328	chrY	1444145	1457551
chrY	1447332	1447400	chrY	1444145	1457551
chrY	1447400	1447778	chrY	1444145	1457551
chrY	1447779	1448010	chrY	1444145	1457551
chrY	1448011	1448245	chrY	1444145	1457551
chrY	1448246	1448480	chrY	1444145	1457551
chrY	1448481	1448712	chrY	1444145	1457551
chrY	1448713	1448947	chrY	1444145	1457551
chrY	1448948	1449177	chrY	1444145	1457551
